SalesID,OrderDate,RetailerID,ContractorID,ProductID,Quantity,SalesAmount
5599,2025-04-11,S109,C002,P002,5,6535.88
5600,2025-04-29,S109,C004,P005,2,6554.34
5601,2025-04-23,S109,C003,P003,1,759.36
5602,2025-04-04,S109,C008,P003,2,1471.89
5603,2025-04-10,S109,C001,P004,5,27125.04
5604,2025-04-24,S110,C007,P001,4,4516.06
5605,2025-04-24,S110,C005,P001,3,3217.2
5606,2025-04-03,S110,C005,P006,3,2856.41
5607,2025-04-27,S110,C002,P002,1,1735.79
5608,2025-04-17,S110,C004,P006,3,2632.99
5609,2025-04-28,S110,C008,P001,1,1062.82
5610,2025-04-15,S110,C005,P002,1,1587.89
5611,2025-04-02,S110,C005,P001,1,1252.84
5612,2025-04-22,S110,C008,P005,2,7190.93
5613,2025-04-29,S110,C006,P001,1,1265.61
5614,2025-04-17,S110,C003,P006,1,908.63
5615,2025-04-26,S110,C008,P002,3,4349.27
5616,2025-04-20,S110,C008,P006,3,2637.28
5617,2025-04-09,S110,C001,P003,3,2239.13
5618,2025-04-03,S110,C002,P003,1,766.71
5619,2025-04-30,S110,C006,P004,1,5604.63
5620,2025-04-24,S110,C006,P002,1,1428.45
5621,2025-04-30,S110,C003,P006,5,4119.97
5622,2025-04-01,S110,C001,P001,2,2562.1
5623,2025-04-16,S110,C003,P003,1,670.81
5624,2025-04-24,S110,C007,P004,4,21271.55
5625,2025-04-19,S110,C001,P003,2,1341.39
5626,2025-04-04,S110,C007,P004,4,21502.68
5627,2025-04-02,S111,C005,P001,3,3631.19
5628,2025-04-28,S111,C006,P003,3,1856.65
5629,2025-04-16,S111,C001,P001,2,2172.36
5630,2025-04-26,S111,C006,P001,3,3420.76
5631,2025-04-10,S111,C003,P004,2,10276.95
5632,2025-04-22,S111,C007,P001,1,1103.43
5633,2025-04-28,S111,C007,P006,2,1885.96
5634,2025-04-09,S111,C004,P004,3,18072.31
5635,2025-04-26,S111,C003,P001,2,2300.84
5636,2025-04-11,S111,C007,P005,4,13794.4
5637,2025-04-13,S111,C005,P004,4,21869.76
5638,2025-04-11,S111,C006,P002,2,2966.58
5639,2025-04-15,S111,C004,P006,1,872.45
5640,2025-04-05,S111,C001,P002,1,1337.96
5641,2025-04-14,S111,C008,P006,1,865.65
5642,2025-04-16,S111,C005,P004,2,11287.57
5643,2025-04-13,S111,C001,P004,3,16178.77
5644,2025-04-12,S111,C004,P004,2,11239.73
5645,2025-04-22,S111,C007,P002,2,3342.81
5646,2025-04-09,S111,C003,P003,1,737.33
5647,2025-04-03,S111,C005,P004,1,4850.72
5648,2025-04-25,S111,C008,P003,4,2995.06
5649,2025-04-20,S111,C003,P002,3,4670.25
5650,2025-04-17,S111,C004,P002,2,3106.51
5651,2025-04-06,S111,C001,P003,6,4103.57
5652,2025-04-17,S111,C006,P001,2,2343.49
5653,2025-05-14,S100,C004,P002,5,7522.08
5654,2025-05-10,S100,C003,P002,3,4976.3
5655,2025-05-01,S100,C004,P003,1,632.53
5656,2025-05-11,S100,C001,P004,1,5083.1
5657,2025-05-07,S100,C008,P002,1,1530.25
5658,2025-05-23,S100,C008,P004,1,5412.18
5659,2025-05-05,S100,C004,P006,3,2408.34
5660,2025-05-21,S100,C002,P004,3,14971.92
5661,2025-05-27,S100,C001,P004,1,5996.87
5662,2025-05-15,S100,C002,P002,2,2981.05
5663,2025-05-07,S100,C006,P003,5,3468.42
5664,2025-05-21,S100,C007,P004,2,11556.34
5665,2025-05-31,S100,C006,P006,1,731.98
5666,2025-05-20,S100,C001,P004,3,16174.51
5667,2025-05-14,S100,C001,P001,1,1086.85
5668,2025-05-17,S100,C007,P002,1,1680.72
5669,2025-05-17,S100,C007,P005,1,3924.59
5670,2025-05-24,S101,C004,P001,2,2275.3
5671,2025-05-28,S101,C008,P002,2,2705.67
5672,2025-05-03,S101,C004,P002,5,8711.19
5673,2025-05-01,S101,C002,P003,1,631.99
5674,2025-05-22,S101,C007,P003,1,768.88
5675,2025-05-05,S101,C002,P001,5,5951.7
5676,2025-05-24,S101,C001,P003,7,5175.35
5677,2025-05-26,S101,C005,P004,1,5619.43
5678,2025-05-31,S101,C007,P003,4,2637.26
5679,2025-05-15,S101,C001,P002,2,3413.07
5680,2025-05-31,S101,C004,P004,2,10483.51
5681,2025-05-07,S101,C003,P006,4,3281.92
5682,2025-05-13,S101,C005,P003,1,597.51
5683,2025-05-22,S101,C008,P006,2,1775.55
5684,2025-05-13,S101,C004,P004,2,10683.6
5685,2025-05-08,S101,C006,P004,3,16081.8
5686,2025-05-22,S101,C005,P004,3,15458.58
5687,2025-05-24,S101,C007,P001,1,1044.34
5688,2025-05-06,S101,C001,P005,2,6495.11
5689,2025-05-12,S101,C008,P003,4,2496.9
5690,2025-05-24,S101,C007,P001,1,1231.73
5691,2025-05-13,S101,C006,P002,2,2620.73
5692,2025-05-22,S101,C002,P004,1,5629.98
5693,2025-05-26,S101,C006,P001,2,2404.54
5694,2025-05-15,S101,C004,P004,2,10869.86
5695,2025-05-07,S101,C007,P004,2,11628.88
5696,2025-05-24,S101,C005,P003,2,1167.54
5697,2025-05-23,S101,C008,P002,2,2996.13
5698,2025-05-27,S101,C004,P005,3,11111.74
5699,2025-05-14,S102,C002,P005,1,3535.28
5700,2025-05-03,S102,C001,P004,1,5573.25
5701,2025-05-06,S102,C005,P001,1,1156.9
5702,2025-05-06,S102,C004,P001,2,2388.37
5703,2025-05-04,S102,C006,P001,2,2282.35
5704,2025-05-26,S102,C007,P001,1,1216.62
5705,2025-05-11,S102,C007,P004,1,5396.28
5706,2025-05-02,S102,C004,P001,1,1221.17
5707,2025-05-25,S102,C006,P003,4,2590.75
5708,2025-05-08,S102,C001,P004,1,5480.95
5709,2025-05-24,S102,C006,P001,7,7713.02
5710,2025-05-19,S102,C008,P005,1,3790.09
5711,2025-05-27,S102,C001,P001,1,1034.02
5712,2025-05-22,S102,C001,P001,1,1039.26
5713,2025-05-13,S102,C005,P001,3,3425.51
5714,2025-05-23,S102,C008,P005,1,4098.76
5715,2025-05-11,S102,C002,P001,3,3915.25
5716,2025-05-12,S102,C001,P006,1,852.53
5717,2025-05-18,S102,C002,P002,3,5118.42
5718,2025-05-02,S103,C006,P002,1,1371.4
5719,2025-05-22,S103,C008,P002,5,8706.13
5720,2025-05-02,S103,C001,P002,2,3197.78
5721,2025-05-31,S103,C002,P002,4,5729.34
5722,2025-05-27,S103,C003,P001,1,1088.56
5723,2025-05-07,S103,C003,P006,4,3590.67
5724,2025-05-16,S103,C004,P004,1,5069.98
5725,2025-05-28,S103,C007,P006,2,1671.55
5726,2025-05-22,S103,C006,P003,2,1326.91
5727,2025-05-03,S103,C007,P006,1,970.34
5728,2025-05-30,S103,C002,P002,4,5934.16
5729,2025-05-30,S103,C002,P001,5,5894.79
5730,2025-05-16,S103,C001,P003,2,1470.43
5731,2025-05-16,S103,C002,P005,1,3529.73
5732,2025-05-26,S104,C008,P001,3,3600.94
5733,2025-05-14,S104,C005,P006,1,863.8
5734,2025-05-01,S104,C004,P001,1,1123.36
5735,2025-05-17,S104,C006,P002,1,1585.83
5736,2025-05-04,S104,C006,P002,3,4946.9
5737,2025-05-13,S104,C007,P001,1,1165.07
5738,2025-05-26,S104,C006,P001,1,1051.44
5739,2025-05-09,S104,C001,P005,3,10855.33
5740,2025-05-25,S104,C003,P003,2,1496.03
5741,2025-05-04,S104,C008,P004,1,5586.04
5742,2025-05-31,S104,C007,P002,4,6685.6
5743,2025-05-23,S104,C004,P003,2,1199.79
5744,2025-05-29,S104,C006,P004,3,18050.77
5745,2025-05-18,S104,C001,P003,1,705.15
5746,2025-05-25,S104,C003,P003,1,671.96
5747,2025-05-01,S104,C005,P004,2,11098.73
5748,2025-05-09,S104,C003,P001,3,3487.01
5749,2025-05-09,S104,C001,P004,7,33496.94
5750,2025-05-24,S104,C006,P002,4,5800.56
5751,2025-05-26,S104,C008,P003,2,1321.43
5752,2025-05-26,S104,C003,P006,1,834.3
5753,2025-05-14,S104,C004,P002,1,1516.27
5754,2025-05-27,S104,C005,P004,5,26087.28
5755,2025-05-02,S104,C007,P003,3,2171.68
5756,2025-05-29,S104,C006,P004,1,5409.01
5757,2025-05-18,S104,C002,P001,1,1131.88
5758,2025-05-23,S104,C005,P002,1,1664.01
5759,2025-05-05,S105,C005,P003,3,1961.0
5760,2025-05-05,S105,C004,P005,1,3968.03
5761,2025-05-24,S105,C005,P004,1,5446.9
5762,2025-05-23,S105,C002,P006,1,859.57
5763,2025-05-23,S105,C001,P002,3,5135.55
5764,2025-05-04,S105,C008,P005,5,18653.42
5765,2025-05-01,S105,C005,P003,2,1282.74
5766,2025-05-20,S105,C004,P004,4,20405.48
5767,2025-05-03,S105,C008,P004,1,5041.13
5768,2025-05-29,S105,C008,P005,1,3759.35
5769,2025-05-05,S105,C003,P003,1,683.3
5770,2025-05-30,S105,C005,P004,2,11872.56
5771,2025-05-29,S105,C003,P001,2,2547.35
5772,2025-05-16,S106,C003,P002,1,1657.0
5773,2025-05-27,S106,C008,P003,4,2750.84
5774,2025-05-21,S106,C005,P001,1,1153.78
5775,2025-05-05,S106,C008,P003,5,3603.55
5776,2025-05-11,S106,C007,P003,1,738.97
5777,2025-05-10,S106,C003,P004,1,5696.87
5778,2025-05-10,S106,C008,P003,3,2105.76
5779,2025-05-24,S106,C008,P002,5,8094.3
5780,2025-05-06,S106,C003,P001,3,3245.75
5781,2025-05-05,S106,C008,P001,6,6622.02
5782,2025-05-21,S106,C002,P002,5,8044.47
5783,2025-05-11,S106,C004,P004,1,4874.81
5784,2025-05-07,S106,C007,P004,3,15658.22
5785,2025-05-11,S106,C004,P003,1,672.42
5786,2025-05-04,S106,C003,P001,2,2612.47
5787,2025-05-03,S106,C002,P002,2,2946.89
5788,2025-05-29,S106,C001,P004,4,21123.58
5789,2025-05-15,S106,C005,P003,1,713.85
5790,2025-05-17,S106,C002,P004,1,5635.99
5791,2025-05-22,S106,C005,P002,1,1553.07
5792,2025-05-18,S106,C002,P001,4,4563.83
5793,2025-05-25,S106,C007,P001,1,1115.32
5794,2025-05-06,S106,C005,P001,1,1256.77
5795,2025-05-18,S106,C007,P002,3,4917.85
5796,2025-05-01,S106,C006,P006,1,862.99
5797,2025-05-11,S106,C005,P004,5,26603.08
5798,2025-05-02,S106,C004,P002,5,7970.75
5799,2025-05-08,S106,C008,P001,3,3317.13
5800,2025-05-09,S106,C002,P001,1,1207.91
5801,2025-05-11,S106,C006,P004,1,5607.51
5802,2025-05-12,S106,C004,P002,1,1373.09
5803,2025-05-06,S107,C004,P005,2,7823.15
5804,2025-05-28,S107,C001,P001,3,3388.68
5805,2025-05-18,S107,C006,P006,2,1856.36
5806,2025-05-28,S107,C007,P004,3,17050.49
5807,2025-05-05,S107,C001,P003,1,768.97
5808,2025-05-04,S107,C007,P006,2,1764.59
5809,2025-05-28,S107,C007,P004,1,5617.7
5810,2025-05-31,S107,C005,P001,1,1144.17
5811,2025-05-06,S107,C004,P003,1,675.47
5812,2025-05-26,S107,C004,P001,2,2627.2
5813,2025-05-22,S107,C005,P002,2,3188.14
5814,2025-05-21,S107,C006,P001,2,2433.82
5815,2025-05-18,S107,C005,P003,1,656.74
5816,2025-05-05,S107,C002,P003,2,1384.06
5817,2025-05-04,S107,C005,P001,1,1180.52
5818,2025-05-19,S107,C007,P006,1,811.78
5819,2025-05-27,S107,C003,P002,2,3487.81
5820,2025-05-30,S107,C003,P006,1,891.07
5821,2025-05-07,S107,C007,P001,2,2517.33
5822,2025-05-28,S107,C008,P004,3,15813.58
5823,2025-05-28,S107,C002,P003,2,1365.34
5824,2025-05-17,S107,C001,P003,1,674.31
5825,2025-05-14,S107,C004,P002,2,3225.88
5826,2025-05-28,S107,C005,P005,1,3534.71
5827,2025-05-31,S107,C002,P004,1,5197.61
5828,2025-05-18,S107,C007,P001,2,2270.57
5829,2025-05-06,S107,C006,P004,1,5184.55
5830,2025-05-16,S107,C006,P006,1,969.66
5831,2025-05-18,S107,C005,P003,1,674.94
5832,2025-05-26,S107,C004,P001,2,2224.5
5833,2025-05-09,S107,C004,P003,1,746.23
5834,2025-05-25,S107,C004,P006,1,827.45
5835,2025-05-15,S107,C007,P004,1,5240.15
5836,2025-05-05,S107,C007,P001,1,1041.65
5837,2025-05-14,S107,C008,P002,4,6851.16
5838,2025-05-09,S107,C007,P001,1,1116.14
5839,2025-05-23,S107,C008,P003,2,1340.19
5840,2025-05-31,S108,C007,P004,1,5230.95
5841,2025-05-15,S108,C001,P004,2,11290.06
5842,2025-05-22,S108,C006,P006,1,940.43
5843,2025-05-16,S108,C008,P004,1,5040.02
5844,2025-05-07,S108,C006,P001,1,1084.6
5845,2025-05-21,S108,C008,P003,1,691.95
5846,2025-05-26,S108,C005,P005,1,3533.08
5847,2025-05-06,S108,C004,P005,2,7693.8
5848,2025-05-24,S108,C007,P006,3,2914.0
5849,2025-05-27,S108,C008,P002,3,5115.49
5850,2025-05-28,S108,C007,P001,2,2603.65
5851,2025-05-14,S108,C008,P001,1,1289.2
5852,2025-05-01,S108,C008,P002,3,4983.38
5853,2025-05-27,S108,C006,P004,3,14943.93
5854,2025-05-31,S108,C005,P003,1,650.47
5855,2025-05-19,S108,C008,P004,3,17351.3
5856,2025-05-14,S108,C007,P004,2,10649.84
5857,2025-05-17,S108,C005,P002,1,1726.95
5858,2025-05-11,S108,C005,P005,1,3575.58
5859,2025-05-14,S108,C002,P006,2,1678.07
5860,2025-05-17,S108,C004,P002,1,1511.09
5861,2025-05-18,S108,C008,P002,1,1517.82
5862,2025-05-23,S108,C006,P006,2,1827.26
5863,2025-05-18,S108,C003,P004,1,5280.22
5864,2025-05-28,S108,C006,P002,2,2992.07
5865,2025-05-29,S109,C001,P005,2,6525.87
5866,2025-05-16,S109,C008,P001,4,4264.11
5867,2025-05-07,S109,C008,P003,1,657.47
5868,2025-05-27,S109,C002,P005,1,3780.82
5869,2025-05-26,S109,C006,P004,2,11960.15
5870,2025-05-19,S109,C005,P001,1,1241.29
5871,2025-05-20,S109,C005,P006,3,2777.15
5872,2025-05-16,S109,C008,P003,1,739.87
5873,2025-05-09,S109,C008,P003,3,2038.95
5874,2025-05-04,S109,C004,P001,5,5983.1
5875,2025-05-11,S109,C001,P006,1,810.27
5876,2025-05-20,S109,C005,P003,2,1384.85
5877,2025-05-05,S109,C006,P002,6,9716.51
5878,2025-05-26,S109,C006,P003,1,724.41
5879,2025-05-02,S109,C008,P002,1,1534.76
5880,2025-05-23,S109,C004,P003,3,1970.96
5881,2025-05-31,S109,C001,P005,4,13699.17
5882,2025-05-25,S109,C006,P006,1,873.68
5883,2025-05-19,S109,C003,P004,1,5126.34
5884,2025-05-10,S109,C003,P003,1,737.34
5885,2025-05-27,S109,C001,P004,4,23177.51
5886,2025-05-27,S109,C008,P004,1,5238.89
5887,2025-05-03,S109,C008,P002,1,1624.58
5888,2025-05-02,S109,C002,P001,5,5975.03
5889,2025-05-11,S110,C004,P006,2,1658.29
5890,2025-05-24,S110,C003,P001,2,2196.15
5891,2025-05-20,S110,C001,P006,1,916.45
5892,2025-05-17,S110,C006,P003,1,691.01
5893,2025-05-27,S110,C006,P003,2,1481.97
5894,2025-05-09,S110,C001,P001,4,4870.02
5895,2025-05-31,S110,C006,P001,1,1149.22
5896,2025-05-09,S110,C001,P001,2,2091.43
5897,2025-05-09,S110,C007,P005,1,3669.03
5898,2025-05-29,S110,C004,P002,1,1570.5
5899,2025-05-02,S110,C003,P001,3,3352.89
5900,2025-05-18,S110,C006,P006,3,2815.46
5901,2025-05-18,S110,C007,P005,2,6512.34
5902,2025-05-22,S110,C001,P002,3,5088.45
5903,2025-05-19,S110,C001,P006,1,865.23
5904,2025-05-29,S110,C002,P003,1,680.71
5905,2025-05-11,S110,C005,P005,4,15357.39
5906,2025-05-09,S111,C002,P005,1,3777.25
5907,2025-05-27,S111,C003,P003,3,2215.15
5908,2025-05-23,S111,C006,P005,2,6922.04
5909,2025-05-11,S111,C007,P004,3,15963.2
5910,2025-05-21,S111,C002,P004,3,15307.04
5911,2025-05-22,S111,C006,P002,1,1467.91
5912,2025-05-11,S111,C004,P003,2,1447.63
5913,2025-05-08,S111,C002,P001,3,3699.48
5914,2025-05-17,S111,C006,P003,1,712.27
5915,2025-05-27,S111,C005,P005,2,7114.73
5916,2025-05-04,S111,C008,P004,6,32653.82
5917,2025-05-12,S111,C006,P002,2,2814.29
5918,2025-05-28,S111,C005,P001,6,7684.9
5919,2025-05-03,S111,C005,P003,1,707.18
5920,2025-05-18,S111,C002,P003,1,616.97
5921,2025-05-06,S111,C006,P005,1,3858.46
5922,2025-05-16,S111,C003,P004,1,5293.73
5923,2025-05-05,S111,C005,P004,5,25712.66
5924,2025-05-28,S111,C005,P003,3,2166.21
5925,2025-05-22,S111,C006,P001,3,3615.58
5926,2025-05-07,S111,C007,P001,1,1111.3
5927,2025-05-25,S111,C006,P003,4,2995.74
5928,2025-05-17,S111,C006,P002,3,4681.94
5929,2025-05-28,S111,C004,P004,4,22000.11
5930,2025-05-05,S111,C006,P002,1,1445.42
5931,2025-05-14,S111,C002,P003,3,2141.01
5932,2025-05-30,S111,C003,P005,1,4121.31
5933,2025-05-09,S111,C008,P004,3,14976.77
5934,2025-05-28,S111,C006,P003,3,2175.93
5935,2025-05-05,S111,C008,P002,6,8795.45
5936,2025-05-19,S111,C008,P004,2,11348.73
5937,2025-05-12,S111,C003,P002,1,1380.76
5938,2025-06-14,S100,C008,P001,1,1205.05
5939,2025-06-14,S100,C006,P001,2,2158.02
5940,2025-06-17,S100,C006,P004,1,5834.64
5941,2025-06-02,S100,C002,P004,1,5360.37
5942,2025-06-18,S100,C008,P004,1,5524.86
5943,2025-06-27,S100,C004,P003,3,2076.72
5944,2025-06-26,S100,C007,P002,4,6358.63
5945,2025-06-20,S100,C004,P005,3,12233.16
5946,2025-06-12,S100,C007,P005,2,6901.63
5947,2025-06-25,S100,C006,P001,2,2193.87
5948,2025-06-01,S100,C001,P004,3,17361.85
5949,2025-06-10,S100,C001,P006,1,759.88
5950,2025-06-26,S100,C004,P002,3,4469.97
5951,2025-06-24,S100,C002,P003,4,2706.8
5952,2025-06-19,S100,C004,P001,1,1083.14
5953,2025-06-03,S100,C003,P001,2,2477.07
5954,2025-06-01,S100,C001,P003,1,705.36
5955,2025-06-17,S100,C004,P001,1,1228.82
5956,2025-06-14,S100,C004,P004,1,5248.1
5957,2025-06-25,S100,C007,P004,1,5962.13
5958,2025-06-23,S100,C001,P002,2,3250.41
5959,2025-06-02,S100,C001,P001,1,1190.75
5960,2025-06-10,S100,C004,P004,1,5236.68
5961,2025-06-11,S101,C001,P002,1,1567.02
5962,2025-06-26,S101,C007,P005,2,6970.85
5963,2025-06-14,S101,C007,P002,1,1594.76
5964,2025-06-13,S101,C002,P002,1,1586.29
5965,2025-06-10,S101,C002,P006,6,4702.68
5966,2025-06-21,S101,C003,P004,1,4940.56
5967,2025-06-05,S101,C003,P005,4,14037.62
5968,2025-06-07,S101,C003,P002,1,1499.55
5969,2025-06-20,S101,C008,P002,5,7645.88
5970,2025-06-09,S101,C001,P001,1,1141.84
5971,2025-06-01,S101,C004,P002,2,2997.39
5972,2025-06-05,S101,C005,P002,2,3390.06
5973,2025-06-21,S101,C007,P001,2,2465.51
5974,2025-06-14,S102,C006,P001,2,2514.24
5975,2025-06-04,S102,C002,P001,2,2455.51
5976,2025-06-09,S102,C006,P003,1,761.24
5977,2025-06-14,S102,C001,P004,1,5752.86
5978,2025-06-12,S102,C007,P005,2,7159.1
5979,2025-06-07,S102,C002,P002,1,1632.74
5980,2025-06-29,S102,C006,P002,3,4553.56
5981,2025-06-09,S102,C006,P005,3,12181.62
5982,2025-06-26,S102,C002,P001,2,2449.31
5983,2025-06-09,S102,C004,P004,2,10876.47
5984,2025-06-06,S102,C003,P006,2,1766.8
5985,2025-06-02,S102,C008,P004,2,11112.63
5986,2025-06-02,S102,C007,P005,1,3341.87
5987,2025-06-10,S102,C004,P004,1,5292.45
5988,2025-06-05,S102,C008,P001,1,1107.52
5989,2025-06-03,S102,C001,P004,1,5688.84
5990,2025-06-22,S102,C003,P004,2,10615.51
5991,2025-06-17,S102,C002,P001,2,2163.72
5992,2025-06-14,S102,C001,P001,1,1087.86
5993,2025-06-15,S102,C002,P006,1,935.21
5994,2025-06-09,S102,C008,P004,2,11746.8
5995,2025-06-15,S102,C006,P001,3,3915.34
5996,2025-06-23,S102,C002,P001,1,1157.49
5997,2025-06-04,S102,C006,P003,2,1444.57
5998,2025-06-28,S102,C005,P003,1,615.61
5999,2025-06-12,S102,C007,P003,1,628.65
6000,2025-06-05,S102,C001,P002,1,1588.58
6001,2025-06-29,S103,C004,P004,4,22209.31
6002,2025-06-24,S103,C004,P005,2,8095.61
6003,2025-06-28,S103,C004,P002,2,3125.03
6004,2025-06-27,S103,C004,P003,1,755.16
6005,2025-06-30,S103,C004,P004,1,5678.93
6006,2025-06-22,S103,C006,P001,1,1181.95
6007,2025-06-30,S103,C005,P002,2,2769.15
6008,2025-06-14,S103,C006,P004,2,11135.77
6009,2025-06-18,S103,C007,P006,2,1813.5
6010,2025-06-16,S103,C001,P002,3,4133.96
6011,2025-06-02,S103,C005,P005,4,14724.15
6012,2025-06-14,S103,C002,P001,1,1281.11
6013,2025-06-19,S103,C004,P004,2,11844.84
6014,2025-06-01,S103,C005,P001,1,1151.02
6015,2025-06-11,S103,C005,P001,1,1256.0
6016,2025-06-15,S103,C006,P003,3,1951.03
6017,2025-06-03,S103,C006,P004,1,5507.15
6018,2025-06-25,S103,C001,P004,1,4784.86
6019,2025-06-03,S103,C001,P001,1,1262.34
6020,2025-06-06,S103,C002,P002,2,3353.36
6021,2025-06-03,S103,C005,P002,1,1618.34
6022,2025-06-23,S103,C001,P003,4,2911.48
6023,2025-06-17,S103,C002,P004,3,15526.87
6024,2025-06-03,S103,C004,P001,5,5533.14
6025,2025-06-28,S103,C007,P001,4,4619.03
6026,2025-06-13,S103,C004,P004,2,10300.45
6027,2025-06-15,S103,C007,P002,2,3504.19
6028,2025-06-28,S103,C004,P001,2,2151.54
6029,2025-06-16,S104,C003,P003,2,1515.21
6030,2025-06-18,S104,C007,P006,5,4250.4
6031,2025-06-29,S104,C002,P005,1,3504.71
6032,2025-06-21,S104,C007,P001,1,1096.78
6033,2025-06-11,S104,C001,P003,1,722.18
6034,2025-06-14,S104,C001,P004,3,16007.96
6035,2025-06-05,S104,C004,P006,2,1864.78
6036,2025-06-21,S104,C001,P003,2,1338.77
6037,2025-06-24,S104,C002,P003,6,4045.54
6038,2025-06-06,S104,C001,P003,6,4217.71
6039,2025-06-15,S104,C002,P005,4,15638.35
6040,2025-06-04,S104,C001,P004,1,5328.49
6041,2025-06-19,S104,C004,P001,2,2171.77
6042,2025-06-22,S104,C008,P006,1,742.01
6043,2025-06-27,S104,C003,P004,2,10697.86
6044,2025-06-06,S104,C006,P003,1,685.67
6045,2025-06-12,S105,C006,P002,2,3296.71
6046,2025-06-02,S105,C005,P004,1,5473.77
6047,2025-06-02,S105,C004,P001,1,1153.66
6048,2025-06-16,S105,C008,P002,3,4425.88
6049,2025-06-12,S105,C003,P004,2,10236.35
6050,2025-06-04,S105,C001,P002,6,10461.61
6051,2025-06-14,S105,C004,P005,4,14120.55
6052,2025-06-15,S105,C007,P001,1,1155.37
6053,2025-06-24,S105,C007,P005,2,7098.58
6054,2025-06-09,S105,C002,P004,1,5797.43
6055,2025-06-29,S105,C008,P001,2,2265.94
6056,2025-06-26,S105,C002,P001,2,2410.88
6057,2025-06-24,S105,C004,P003,2,1346.85
6058,2025-06-17,S105,C004,P001,4,4969.73
6059,2025-06-14,S105,C004,P004,1,5435.15
6060,2025-06-21,S105,C004,P004,1,5136.84
6061,2025-06-16,S105,C008,P004,5,28922.33
6062,2025-06-07,S105,C001,P003,4,2453.07
6063,2025-06-12,S105,C007,P002,2,3219.4
6064,2025-06-18,S105,C008,P003,1,677.82
6065,2025-06-04,S105,C004,P002,3,4931.15
6066,2025-06-18,S105,C006,P002,4,6504.2
6067,2025-06-05,S105,C003,P001,5,6270.04
6068,2025-06-24,S105,C005,P001,4,4779.33
6069,2025-06-04,S105,C008,P004,3,16142.3
6070,2025-06-16,S105,C002,P002,2,2876.19
6071,2025-06-24,S105,C003,P001,1,1257.4
6072,2025-06-16,S105,C004,P003,2,1305.31
6073,2025-06-09,S105,C006,P002,2,3201.13
6074,2025-06-17,S105,C004,P001,1,1128.17
6075,2025-06-15,S105,C003,P003,4,2715.9
6076,2025-06-10,S105,C003,P005,1,3132.69
6077,2025-06-16,S105,C002,P003,5,3211.96
6078,2025-06-15,S105,C008,P003,3,2070.39
6079,2025-06-20,S105,C006,P003,1,674.65
6080,2025-06-15,S106,C005,P002,4,6144.7
6081,2025-06-12,S106,C003,P005,1,3459.18
6082,2025-06-13,S106,C004,P001,1,1091.12
6083,2025-06-02,S106,C001,P003,3,1733.71
6084,2025-06-21,S106,C002,P003,2,1526.7
6085,2025-06-03,S106,C004,P004,1,5460.6
6086,2025-06-28,S106,C004,P004,5,24959.37
6087,2025-06-27,S106,C007,P002,4,5630.08
6088,2025-06-14,S106,C006,P006,1,767.25
6089,2025-06-10,S106,C005,P005,1,3618.56
6090,2025-06-27,S106,C001,P003,1,765.36
6091,2025-06-30,S106,C001,P004,6,29626.27
6092,2025-06-29,S106,C004,P003,2,1290.55
6093,2025-06-22,S106,C002,P006,2,1805.88
6094,2025-06-06,S106,C006,P001,1,1318.46
6095,2025-06-13,S106,C004,P001,1,1171.02
6096,2025-06-06,S106,C002,P002,2,2960.33
6097,2025-06-10,S106,C002,P002,5,7254.88
6098,2025-06-27,S106,C001,P004,4,24117.17
6099,2025-06-11,S106,C003,P006,2,1975.99
6100,2025-06-30,S106,C002,P002,4,5790.81
6101,2025-06-11,S106,C007,P003,1,714.23
6102,2025-06-10,S106,C001,P001,4,4564.28
6103,2025-06-14,S106,C006,P006,1,875.98
6104,2025-06-06,S106,C002,P003,1,728.2
6105,2025-06-01,S106,C006,P003,3,1941.29
6106,2025-06-30,S106,C004,P002,1,1585.64
6107,2025-06-06,S106,C004,P001,4,4994.65
6108,2025-06-04,S106,C006,P003,1,731.17
6109,2025-06-27,S106,C001,P004,7,34769.63
6110,2025-06-08,S106,C006,P001,2,2570.6
6111,2025-06-06,S107,C005,P002,1,1724.58
6112,2025-06-18,S107,C007,P001,2,2242.18
6113,2025-06-09,S107,C001,P003,1,677.19
6114,2025-06-30,S107,C008,P005,1,3809.31
6115,2025-06-23,S107,C005,P002,1,1661.73
6116,2025-06-01,S107,C004,P004,2,10073.41
6117,2025-06-24,S107,C008,P004,1,5185.01
6118,2025-06-05,S107,C007,P004,1,5255.62
6119,2025-06-05,S107,C008,P004,2,10999.94
6120,2025-06-29,S107,C008,P002,1,1648.2
6121,2025-06-24,S107,C003,P003,3,2171.75
6122,2025-06-29,S107,C008,P001,3,3400.49
6123,2025-06-24,S107,C003,P004,2,11208.95
6124,2025-06-30,S107,C001,P005,3,10307.13
6125,2025-06-09,S107,C004,P001,2,2196.3
6126,2025-06-13,S107,C006,P004,1,5509.72
6127,2025-06-06,S107,C001,P005,3,10954.81
6128,2025-06-13,S107,C008,P004,2,10072.61
6129,2025-06-16,S107,C003,P006,2,1638.46
6130,2025-06-27,S107,C008,P002,2,3101.95
6131,2025-06-03,S107,C003,P005,1,4032.58
6132,2025-06-21,S107,C003,P002,1,1644.84
6133,2025-06-08,S107,C005,P003,1,645.05
6134,2025-06-25,S107,C007,P005,3,10601.09
6135,2025-06-06,S107,C004,P004,3,15618.6
6136,2025-06-01,S107,C008,P003,1,696.9
6137,2025-06-05,S107,C007,P006,3,2938.9
