InstallID,CompletionDate,RetailerID,ContractorID,ProductID,InstallHours,InstallStatus
3834,2025-03-18,S110,C003,P001,7.5,Completed
3835,2025-04-01,S110,C002,P002,4.6,Completed
3836,2025-04-01,S110,C006,P002,4.3,Completed
3837,2025-04-02,S110,C007,P005,8.5,Completed
3838,2025-03-30,S110,C007,P004,8.9,Completed
3839,2025-03-27,S110,C004,P001,4.8,Completed
3840,2025-03-18,S110,C003,P001,8.2,Completed
3841,2025-04-09,S110,C006,P004,3.1,Completed
3842,2025-03-30,S110,C004,P001,5.4,Completed
3843,2025-03-26,S110,C003,P004,3.6,Completed
3844,2025-04-13,S110,C001,P004,10.3,Completed
3845,2025-03-17,S110,C004,P002,8.6,Completed
3846,2025-03-28,S110,C008,P006,2.7,Completed
3847,2025-03-20,S111,C001,P005,5.0,Completed
3848,2025-04-11,S111,C006,P002,5.3,Completed
3849,2025-03-27,S111,C008,P003,5.4,Completed
3850,2025-04-26,S111,C008,P002,4.7,Completed
3851,2025-04-13,S111,C002,P003,6.2,Completed
3852,2025-04-28,S111,C004,P001,8.0,Completed
3853,2025-04-23,S111,C004,P005,6.9,Completed
3854,2025-03-24,S111,C005,P001,7.5,Delayed
3855,2025-04-26,S111,C008,P004,6.6,Completed
3856,2025-05-15,S100,C005,P006,2.2,Completed
3857,2025-05-23,S100,C004,P002,7.6,Completed
3858,2025-04-29,S100,C006,P006,6.1,Completed
3859,2025-05-03,S100,C001,P006,6.3,Completed
3860,2025-05-15,S100,C007,P003,4.6,Completed
3861,2025-05-11,S100,C006,P002,8.5,Completed
3862,2025-04-20,S100,C004,P003,5.7,Completed
3863,2025-05-12,S100,C008,P006,4.7,Completed
3864,2025-04-30,S100,C002,P002,4.5,Completed
3865,2025-05-08,S100,C005,P002,6.2,Completed
3866,2025-05-26,S100,C004,P006,3.3,Completed
3867,2025-05-02,S100,C001,P006,3.4,Completed
3868,2025-05-15,S100,C004,P003,3.4,Completed
3869,2025-05-10,S100,C008,P001,9.6,Completed
3870,2025-05-16,S100,C002,P004,9.0,Delayed
3871,2025-05-14,S100,C008,P005,4.3,Completed
3872,2025-04-12,S100,C007,P003,2.0,Delayed
3873,2025-05-03,S100,C004,P001,6.6,Completed
3874,2025-04-23,S100,C001,P002,7.5,Completed
3875,2025-05-02,S100,C001,P004,6.9,Completed
3876,2025-05-24,S101,C008,P001,8.3,Completed
3877,2025-05-07,S101,C005,P003,6.6,Completed
3878,2025-04-21,S101,C004,P006,9.8,Completed
3879,2025-05-05,S101,C003,P002,7.4,Completed
3880,2025-04-27,S101,C004,P003,2.3,Completed
3881,2025-05-04,S101,C001,P003,7.9,Completed
3882,2025-05-11,S101,C007,P002,7.2,Completed
3883,2025-05-05,S101,C003,P001,5.1,Completed
3884,2025-04-28,S101,C004,P004,7.9,Completed
3885,2025-05-12,S101,C007,P003,6.2,Completed
3886,2025-05-13,S101,C003,P004,7.7,Completed
3887,2025-04-18,S101,C007,P006,4.2,Completed
3888,2025-04-16,S101,C001,P005,5.1,Completed
3889,2025-05-03,S101,C003,P001,8.4,Completed
3890,2025-04-30,S101,C008,P001,5.1,Completed
3891,2025-04-24,S101,C006,P002,6.0,Completed
3892,2025-05-23,S101,C007,P004,6.6,Completed
3893,2025-04-22,S101,C001,P001,1.5,Completed
3894,2025-04-28,S101,C008,P003,5.6,Completed
3895,2025-04-29,S102,C003,P006,7.4,Completed
3896,2025-04-28,S102,C003,P003,5.0,Delayed
3897,2025-05-12,S102,C001,P002,5.9,Completed
3898,2025-05-06,S102,C003,P005,5.5,Completed
3899,2025-05-25,S102,C003,P003,7.6,Completed
3900,2025-05-12,S102,C002,P005,4.2,Completed
3901,2025-05-11,S102,C007,P004,4.1,Completed
3902,2025-05-11,S102,C008,P002,2.1,Completed
3903,2025-04-28,S102,C006,P001,7.4,Completed
3904,2025-04-24,S102,C008,P001,3.7,Completed
3905,2025-05-15,S102,C007,P001,6.1,Completed
3906,2025-04-24,S102,C007,P001,2.0,Completed
3907,2025-04-24,S102,C007,P004,3.4,Completed
3908,2025-05-06,S102,C001,P003,6.2,Completed
3909,2025-05-09,S102,C002,P005,6.1,Completed
3910,2025-05-15,S102,C007,P004,5.1,Delayed
3911,2025-05-01,S102,C008,P002,6.9,Completed
3912,2025-04-29,S102,C006,P006,4.9,Completed
3913,2025-05-18,S102,C003,P004,8.9,Delayed
3914,2025-05-06,S102,C004,P003,7.9,Completed
3915,2025-05-03,S103,C001,P002,2.4,Completed
3916,2025-05-09,S103,C004,P003,6.7,Completed
3917,2025-05-06,S103,C006,P006,5.0,Completed
3918,2025-04-25,S103,C003,P003,7.6,Completed
3919,2025-05-25,S103,C001,P002,8.6,Completed
3920,2025-05-22,S103,C008,P004,5.9,Completed
3921,2025-05-02,S103,C006,P002,5.7,Completed
3922,2025-04-24,S103,C007,P001,6.9,Completed
3923,2025-04-24,S103,C005,P001,7.5,Completed
3924,2025-05-09,S103,C004,P002,10.1,Completed
3925,2025-04-20,S103,C008,P002,1.9,Completed
3926,2025-04-25,S103,C002,P004,10.0,Completed
3927,2025-04-27,S103,C002,P001,8.3,Completed
3928,2025-04-30,S103,C001,P001,9.1,Completed
3929,2025-04-20,S103,C006,P006,5.9,Completed
3930,2025-05-18,S103,C002,P005,5.3,Completed
3931,2025-04-29,S103,C005,P006,2.8,Completed
3932,2025-04-30,S103,C007,P003,4.7,Completed
3933,2025-05-11,S103,C006,P005,7.3,Completed
3934,2025-04-24,S103,C003,P003,4.7,Completed
3935,2025-04-19,S103,C006,P001,6.3,Completed
3936,2025-05-22,S103,C007,P005,7.0,Completed
3937,2025-05-18,S103,C004,P001,7.6,Completed
3938,2025-05-08,S103,C008,P001,10.5,Completed
3939,2025-04-24,S103,C004,P004,6.2,Completed
3940,2025-05-16,S103,C001,P004,7.5,Completed
3941,2025-05-06,S103,C001,P005,5.5,Completed
3942,2025-05-21,S104,C004,P004,3.3,Completed
3943,2025-05-13,S104,C001,P005,5.4,Completed
3944,2025-05-16,S104,C008,P006,5.2,Completed
3945,2025-05-11,S104,C007,P001,8.1,Completed
3946,2025-05-07,S104,C005,P002,1.5,Completed
3947,2025-05-01,S104,C006,P003,5.9,Completed
3948,2025-05-13,S104,C002,P006,7.4,Completed
3949,2025-05-30,S104,C003,P002,4.9,Completed
3950,2025-05-26,S104,C008,P004,5.8,Completed
3951,2025-04-28,S104,C005,P004,5.9,Completed
3952,2025-05-17,S104,C001,P002,6.2,Delayed
3953,2025-05-06,S104,C008,P001,4.4,Completed
3954,2025-04-14,S104,C003,P006,5.9,Completed
3955,2025-05-17,S104,C008,P005,8.0,Completed
3956,2025-05-08,S104,C007,P001,3.7,Completed
3957,2025-05-10,S104,C003,P004,4.5,Completed
3958,2025-05-11,S104,C008,P002,6.1,Completed
3959,2025-04-27,S104,C006,P005,7.4,Completed
3960,2025-04-30,S104,C002,P003,3.7,Completed
3961,2025-05-11,S104,C002,P005,4.9,Completed
3962,2025-05-03,S105,C005,P002,6.5,Completed
3963,2025-04-30,S105,C004,P006,6.2,Completed
3964,2025-05-01,S105,C008,P006,5.5,Completed
3965,2025-05-06,S105,C008,P005,6.0,Completed
3966,2025-05-20,S105,C005,P004,7.7,Completed
3967,2025-04-17,S105,C007,P001,8.4,Completed
3968,2025-05-16,S105,C002,P003,4.5,Completed
3969,2025-05-15,S105,C007,P002,3.3,Completed
3970,2025-05-26,S105,C005,P004,8.6,Completed
3971,2025-05-10,S105,C008,P002,2.7,Completed
3972,2025-04-23,S105,C007,P002,6.7,Completed
3973,2025-05-17,S105,C006,P005,6.7,Completed
3974,2025-05-01,S105,C001,P002,9.6,Completed
3975,2025-05-19,S105,C005,P002,8.4,Completed
3976,2025-04-27,S105,C005,P003,5.8,Completed
3977,2025-05-12,S105,C007,P004,5.8,Completed
3978,2025-05-13,S105,C004,P003,1.5,Completed
3979,2025-04-25,S105,C003,P001,7.9,Completed
3980,2025-04-23,S105,C002,P004,6.3,Completed
3981,2025-04-18,S105,C003,P006,5.8,Completed
3982,2025-05-10,S105,C006,P002,4.6,Completed
3983,2025-04-24,S105,C008,P002,1.5,Completed
3984,2025-04-19,S105,C008,P006,6.7,Completed
3985,2025-05-18,S106,C001,P005,9.1,Delayed
3986,2025-05-05,S106,C003,P002,9.1,Completed
3987,2025-05-06,S106,C006,P002,7.8,Completed
3988,2025-04-17,S106,C001,P003,3.4,Completed
3989,2025-05-03,S106,C005,P004,6.4,Completed
3990,2025-05-16,S106,C008,P006,7.8,Completed
3991,2025-04-25,S106,C005,P004,6.2,Completed
3992,2025-05-02,S106,C004,P001,4.4,Completed
3993,2025-05-25,S106,C006,P006,4.7,Completed
3994,2025-04-20,S106,C001,P002,6.2,Completed
3995,2025-04-29,S106,C002,P001,6.3,Completed
3996,2025-05-05,S106,C002,P006,1.8,Completed
3997,2025-05-23,S106,C005,P001,8.0,Completed
3998,2025-05-22,S106,C004,P004,5.0,Completed
3999,2025-04-13,S106,C006,P002,3.8,Completed
4000,2025-05-02,S106,C004,P003,6.3,Completed
4001,2025-04-21,S106,C007,P001,4.6,Completed
4002,2025-04-23,S106,C008,P004,5.4,Completed
4003,2025-04-16,S106,C007,P003,7.2,Completed
4004,2025-04-24,S106,C008,P001,6.5,Completed
4005,2025-05-02,S106,C003,P002,5.7,Completed
4006,2025-04-24,S106,C002,P001,5.2,Completed
4007,2025-05-14,S106,C003,P001,5.9,Completed
4008,2025-04-29,S106,C004,P004,5.4,Completed
4009,2025-05-03,S106,C004,P003,3.7,Completed
4010,2025-04-20,S106,C005,P001,8.7,Delayed
4011,2025-04-30,S106,C005,P003,6.2,Completed
4012,2025-04-17,S106,C003,P003,9.6,Completed
4013,2025-04-30,S107,C007,P005,8.3,Completed
4014,2025-04-26,S107,C004,P002,5.8,Completed
4015,2025-05-16,S107,C003,P005,1.5,Completed
4016,2025-05-08,S107,C004,P006,6.7,Completed
4017,2025-05-08,S107,C008,P001,5.8,Completed
4018,2025-04-30,S107,C008,P001,6.3,Completed
4019,2025-05-06,S107,C006,P001,5.7,Completed
4020,2025-05-08,S107,C001,P003,7.4,Completed
4021,2025-05-08,S107,C008,P005,3.9,Completed
4022,2025-04-25,S107,C002,P005,6.1,Completed
4023,2025-04-17,S107,C001,P002,7.8,Completed
4024,2025-04-29,S107,C004,P003,8.7,Completed
4025,2025-05-14,S107,C004,P002,7.1,Completed
4026,2025-05-14,S107,C001,P002,6.7,Completed
4027,2025-04-30,S107,C007,P005,7.4,Completed
4028,2025-05-04,S107,C008,P002,10.1,Completed
4029,2025-04-22,S107,C004,P002,6.1,Completed
4030,2025-04-28,S107,C003,P004,6.5,Completed
4031,2025-05-10,S108,C007,P003,6.9,Completed
4032,2025-05-07,S108,C004,P001,4.7,Completed
4033,2025-04-24,S108,C002,P006,6.8,Completed
4034,2025-05-03,S108,C007,P001,8.7,Completed
4035,2025-05-12,S108,C003,P004,10.4,Completed
4036,2025-05-06,S108,C003,P001,6.2,Completed
4037,2025-05-03,S108,C007,P006,8.2,Completed
4038,2025-04-13,S108,C008,P005,9.2,Completed
4039,2025-05-15,S108,C003,P006,8.5,Completed
4040,2025-05-07,S108,C008,P004,3.9,Completed
4041,2025-04-18,S108,C004,P004,5.8,Completed
4042,2025-05-08,S108,C004,P002,10.0,Completed
4043,2025-05-02,S108,C001,P003,5.0,Completed
4044,2025-05-13,S108,C006,P006,4.0,Completed
4045,2025-05-20,S108,C008,P005,4.9,Completed
4046,2025-05-18,S108,C004,P001,9.9,Completed
4047,2025-05-12,S108,C002,P002,4.8,Completed
4048,2025-04-26,S108,C006,P003,4.3,Completed
4049,2025-05-06,S108,C002,P001,7.0,Completed
4050,2025-05-07,S108,C007,P001,6.2,Completed
4051,2025-04-25,S108,C005,P005,4.4,Completed
4052,2025-05-27,S108,C001,P005,4.1,Completed
4053,2025-05-04,S109,C005,P006,1.8,Completed
4054,2025-04-11,S109,C004,P001,5.2,Completed
4055,2025-05-19,S109,C006,P002,6.2,Completed
4056,2025-05-27,S109,C004,P004,8.0,Completed
4057,2025-05-07,S109,C008,P004,6.0,Completed
4058,2025-04-24,S109,C008,P001,3.7,Completed
4059,2025-04-25,S109,C007,P004,7.9,Completed
4060,2025-04-29,S109,C002,P004,5.0,Delayed
4061,2025-05-05,S109,C001,P004,4.4,Completed
4062,2025-05-24,S109,C007,P006,5.8,Completed
4063,2025-05-09,S109,C007,P005,5.0,Completed
4064,2025-04-23,S109,C008,P002,6.2,Completed
4065,2025-05-25,S109,C008,P006,7.2,Completed
4066,2025-04-25,S110,C001,P003,4.1,Completed
4067,2025-05-13,S110,C004,P003,3.9,Completed
4068,2025-05-15,S110,C001,P003,8.7,Completed
4069,2025-05-23,S110,C007,P003,4.2,Completed
4070,2025-04-15,S110,C007,P006,3.8,Completed
4071,2025-05-06,S110,C004,P004,3.3,Completed
4072,2025-05-14,S110,C008,P001,6.6,Completed
4073,2025-05-01,S110,C001,P005,6.8,Completed
4074,2025-04-08,S110,C004,P003,10.3,Completed
4075,2025-05-12,S110,C005,P002,5.4,Completed
4076,2025-05-15,S110,C007,P003,5.1,Completed
4077,2025-05-28,S110,C005,P003,3.7,Completed
4078,2025-04-24,S110,C007,P003,6.9,Completed
4079,2025-05-01,S110,C003,P006,3.2,Completed
4080,2025-05-30,S110,C006,P004,4.8,Completed
4081,2025-05-10,S111,C001,P003,8.3,Completed
4082,2025-05-08,S111,C005,P001,4.9,Delayed
4083,2025-05-01,S111,C004,P001,5.9,Completed
4084,2025-04-26,S111,C001,P002,8.5,Completed
4085,2025-04-20,S111,C008,P001,5.4,Completed
4086,2025-05-01,S111,C004,P001,9.5,Completed
4087,2025-04-25,S111,C004,P001,3.1,Completed
4088,2025-05-08,S111,C004,P004,7.8,Completed
4089,2025-04-28,S111,C006,P003,7.5,Completed
4090,2025-05-02,S111,C002,P002,9.2,Completed
4091,2025-04-26,S111,C008,P001,7.1,Completed
4092,2025-05-21,S111,C001,P005,5.6,Completed
4093,2025-05-05,S111,C004,P002,4.2,Completed
4094,2025-04-26,S111,C006,P003,5.3,Completed
4095,2025-04-14,S111,C002,P004,2.9,Completed
4096,2025-05-10,S111,C007,P003,7.7,Completed
4097,2025-05-06,S111,C007,P003,5.9,Completed
4098,2025-05-24,S111,C007,P003,5.6,Completed
4099,2025-05-24,S100,C008,P002,7.1,Completed
4100,2025-06-11,S100,C003,P002,7.9,Completed
4101,2025-05-31,S100,C006,P001,6.2,Completed
4102,2025-06-15,S100,C007,P003,7.6,Completed
4103,2025-05-29,S100,C008,P002,6.0,Delayed
4104,2025-06-06,S100,C007,P002,8.4,Completed
4105,2025-06-15,S100,C005,P002,2.5,Completed
4106,2025-05-14,S100,C005,P004,4.2,Completed
4107,2025-06-13,S100,C006,P001,5.2,Completed
4108,2025-05-24,S100,C005,P002,7.6,Completed
4109,2025-05-29,S100,C007,P003,6.7,Delayed
4110,2025-05-24,S100,C006,P004,4.5,Completed
4111,2025-06-07,S100,C008,P001,6.3,Delayed
4112,2025-05-29,S100,C008,P001,2.6,Completed
4113,2025-06-17,S101,C004,P002,8.9,Completed
4114,2025-05-29,S101,C007,P003,6.2,Completed
4115,2025-06-14,S101,C006,P001,4.5,Completed
4116,2025-06-17,S101,C004,P001,4.9,Delayed
4117,2025-06-18,S101,C007,P001,5.6,Completed
4118,2025-06-04,S101,C003,P002,6.6,Completed
4119,2025-06-16,S101,C004,P002,8.0,Delayed
4120,2025-06-23,S101,C004,P002,6.5,Completed
4121,2025-06-15,S101,C007,P002,3.9,Completed
4122,2025-06-14,S101,C003,P003,6.6,Completed
4123,2025-05-20,S101,C003,P006,8.4,Completed
4124,2025-06-14,S101,C006,P005,6.3,Completed
4125,2025-05-28,S101,C004,P002,6.9,Completed
4126,2025-05-27,S101,C002,P003,5.9,Completed
4127,2025-06-08,S101,C001,P001,5.8,Completed
4128,2025-05-23,S101,C005,P001,8.1,Completed
4129,2025-06-01,S101,C005,P003,7.6,Completed
4130,2025-06-26,S101,C001,P002,10.8,Completed
4131,2025-05-20,S101,C001,P006,5.1,Completed
4132,2025-06-18,S101,C007,P001,4.7,Completed
4133,2025-05-18,S102,C008,P003,8.7,Completed
4134,2025-06-03,S102,C001,P001,5.2,Completed
4135,2025-06-10,S102,C003,P004,7.6,Completed
4136,2025-06-21,S102,C004,P003,4.4,Completed
4137,2025-06-07,S102,C006,P004,6.7,Completed
4138,2025-06-17,S102,C002,P001,5.2,Completed
4139,2025-06-08,S102,C002,P004,3.3,Completed
4140,2025-06-19,S102,C004,P001,5.0,Completed
4141,2025-06-04,S102,C003,P001,7.8,Completed
4142,2025-05-31,S102,C004,P001,6.8,Completed
4143,2025-06-10,S102,C006,P002,4.7,Completed
4144,2025-05-23,S102,C003,P001,6.6,Completed
4145,2025-06-01,S102,C005,P001,3.4,Completed
4146,2025-06-08,S103,C003,P003,3.8,Completed
4147,2025-06-09,S103,C005,P002,7.2,Completed
4148,2025-06-10,S103,C006,P005,5.1,Completed
4149,2025-06-29,S103,C002,P004,8.1,Completed
4150,2025-05-25,S103,C007,P005,5.8,Completed
4151,2025-06-22,S103,C007,P004,3.5,Completed
4152,2025-06-10,S103,C001,P005,8.7,Completed
4153,2025-06-29,S103,C006,P006,6.2,Completed
4154,2025-05-13,S103,C003,P001,4.9,Completed
4155,2025-05-24,S103,C003,P001,6.2,Delayed
4156,2025-05-20,S104,C007,P001,5.9,Completed
4157,2025-05-23,S104,C003,P002,5.8,Delayed
4158,2025-05-20,S104,C008,P005,3.8,Delayed
4159,2025-06-25,S104,C005,P005,4.6,Completed
4160,2025-06-22,S104,C002,P001,3.8,Completed
4161,2025-06-05,S104,C008,P005,7.4,Completed
4162,2025-06-12,S104,C004,P006,4.5,Completed
4163,2025-05-11,S104,C003,P001,7.0,Delayed
4164,2025-06-09,S104,C005,P002,6.2,Completed
4165,2025-06-14,S104,C004,P001,5.9,Completed
4166,2025-06-26,S104,C006,P002,3.5,Completed
4167,2025-06-18,S104,C007,P005,6.2,Completed
4168,2025-05-12,S104,C001,P005,6.8,Completed
4169,2025-06-08,S104,C005,P003,7.4,Completed
4170,2025-05-28,S104,C002,P004,3.8,Completed
4171,2025-06-19,S104,C002,P003,5.5,Completed
4172,2025-06-20,S104,C001,P002,7.9,Completed
4173,2025-06-22,S104,C003,P002,7.7,Completed
4174,2025-06-06,S104,C006,P001,5.8,Completed
4175,2025-06-12,S104,C004,P006,3.5,Completed
4176,2025-05-24,S104,C002,P002,7.5,Completed
4177,2025-06-21,S104,C002,P001,5.9,Completed
4178,2025-05-28,S105,C007,P001,5.3,Completed
4179,2025-06-08,S105,C008,P002,4.5,Completed
4180,2025-05-28,S105,C007,P003,4.3,Completed
4181,2025-05-10,S105,C006,P005,5.7,Completed
4182,2025-06-01,S105,C008,P002,5.7,Completed
4183,2025-06-20,S105,C005,P003,10.1,Completed
4184,2025-05-30,S105,C006,P004,8.2,Completed
4185,2025-06-18,S105,C007,P005,6.7,Completed
4186,2025-05-31,S105,C005,P001,2.5,Completed
4187,2025-05-21,S105,C003,P003,5.0,Completed
4188,2025-05-31,S106,C003,P006,7.6,Delayed
4189,2025-05-24,S106,C003,P001,5.5,Completed
4190,2025-06-10,S106,C005,P003,9.4,Completed
4191,2025-06-15,S106,C007,P001,5.1,Completed
4192,2025-05-28,S106,C004,P006,7.8,Completed
4193,2025-06-08,S106,C008,P003,2.1,Completed
4194,2025-06-09,S106,C001,P006,3.9,Completed
4195,2025-06-04,S106,C004,P006,6.1,Completed
4196,2025-05-30,S106,C003,P001,5.7,Completed
4197,2025-05-22,S106,C004,P001,5.7,Completed
4198,2025-06-12,S106,C006,P005,4.7,Completed
4199,2025-05-30,S106,C001,P002,5.5,Completed
4200,2025-06-17,S106,C008,P006,3.0,Completed
4201,2025-06-19,S106,C008,P001,4.9,Completed
4202,2025-06-02,S106,C002,P001,9.3,Completed
4203,2025-05-28,S106,C004,P006,6.9,Completed
4204,2025-05-14,S106,C008,P005,4.7,Completed
4205,2025-06-02,S106,C008,P002,6.0,Completed
4206,2025-06-10,S106,C008,P004,7.6,Completed
4207,2025-05-22,S106,C008,P002,4.1,Delayed
4208,2025-05-19,S106,C007,P001,11.1,Completed
4209,2025-05-20,S107,C007,P004,5.6,Completed
4210,2025-06-07,S107,C008,P006,7.4,Completed
4211,2025-06-10,S107,C002,P004,6.8,Completed
4212,2025-05-31,S107,C001,P002,9.3,Completed
4213,2025-06-09,S107,C007,P001,6.6,Completed
4214,2025-05-23,S107,C007,P001,7.5,Completed
4215,2025-06-15,S107,C005,P004,5.3,Completed
4216,2025-06-19,S107,C001,P005,8.4,Delayed
4217,2025-05-25,S107,C002,P002,5.0,Completed
4218,2025-06-10,S107,C008,P002,4.6,Completed
4219,2025-06-13,S107,C001,P002,7.5,Delayed
4220,2025-05-30,S107,C007,P002,2.9,Completed
4221,2025-05-27,S107,C004,P003,5.1,Completed
4222,2025-05-16,S107,C003,P002,6.6,Completed
4223,2025-06-06,S107,C007,P006,5.7,Completed
4224,2025-05-27,S107,C003,P001,6.3,Completed
4225,2025-05-21,S107,C008,P004,5.5,Completed
4226,2025-06-16,S107,C005,P001,6.9,Completed
4227,2025-06-10,S107,C003,P002,7.5,Completed
4228,2025-06-16,S107,C007,P001,6.2,Completed
4229,2025-05-22,S107,C008,P003,3.1,Delayed
4230,2025-06-10,S107,C005,P006,6.9,Completed
4231,2025-05-24,S107,C008,P006,4.6,Completed
4232,2025-06-11,S107,C006,P001,8.1,Completed
4233,2025-06-03,S107,C008,P002,2.9,Completed
4234,2025-06-09,S107,C003,P004,6.7,Completed
4235,2025-05-27,S108,C002,P001,10.4,Completed
4236,2025-06-18,S108,C007,P002,8.3,Completed
4237,2025-06-03,S108,C001,P002,5.0,Completed
4238,2025-06-14,S108,C005,P004,7.0,Completed
4239,2025-05-22,S108,C001,P005,6.9,Completed
4240,2025-06-22,S108,C008,P003,8.9,Completed
4241,2025-06-09,S108,C005,P001,5.4,Completed
4242,2025-05-31,S108,C001,P001,4.8,Completed
4243,2025-06-01,S108,C007,P004,6.8,Completed
4244,2025-05-15,S108,C005,P001,5.4,Completed
4245,2025-06-11,S108,C006,P005,7.3,Completed
4246,2025-05-29,S108,C003,P001,8.6,Completed
4247,2025-06-10,S108,C004,P003,4.1,Completed
4248,2025-06-26,S108,C008,P005,4.6,Completed
4249,2025-05-31,S108,C007,P004,8.4,Completed
4250,2025-06-05,S108,C005,P001,5.9,Completed
4251,2025-06-05,S108,C008,P006,6.0,Completed
4252,2025-06-21,S108,C007,P002,8.0,Completed
4253,2025-06-23,S109,C001,P003,4.7,Completed
4254,2025-05-28,S109,C007,P004,5.5,Completed
4255,2025-06-17,S109,C006,P005,4.2,Completed
4256,2025-06-12,S109,C001,P001,6.1,Completed
4257,2025-06-16,S109,C005,P005,4.2,Delayed
4258,2025-05-20,S109,C001,P001,7.4,Completed
4259,2025-06-14,S109,C004,P006,5.8,Delayed
4260,2025-06-04,S109,C005,P004,1.5,Completed
4261,2025-05-15,S109,C005,P003,4.0,Completed
4262,2025-06-09,S109,C004,P003,8.8,Completed
4263,2025-06-14,S109,C004,P005,9.0,Completed
4264,2025-05-24,S109,C006,P002,7.1,Completed
4265,2025-06-08,S109,C007,P003,5.5,Completed
4266,2025-05-28,S109,C006,P006,8.5,Delayed
4267,2025-05-09,S109,C001,P004,5.6,Completed
4268,2025-06-13,S109,C005,P005,8.3,Completed
4269,2025-06-07,S109,C008,P004,6.1,Delayed
4270,2025-06-03,S109,C001,P001,5.3,Completed
4271,2025-05-27,S109,C004,P004,7.4,Completed
4272,2025-06-17,S109,C008,P001,3.8,Completed
4273,2025-06-17,S110,C007,P001,3.8,Completed
4274,2025-05-26,S110,C003,P006,4.5,Completed
4275,2025-05-09,S110,C001,P005,4.4,Completed
4276,2025-05-16,S110,C002,P002,3.0,Completed
4277,2025-06-02,S110,C001,P005,6.7,Completed
4278,2025-05-31,S110,C001,P003,2.7,Completed
4279,2025-05-24,S110,C006,P006,5.5,Completed
4280,2025-05-20,S110,C005,P002,5.4,Completed
4281,2025-06-15,S110,C004,P004,6.3,Completed
4282,2025-06-22,S110,C006,P006,8.2,Completed
4283,2025-06-09,S110,C008,P003,6.2,Completed
4284,2025-06-17,S110,C004,P004,2.4,Completed
4285,2025-06-15,S111,C002,P005,2.3,Completed
4286,2025-06-22,S111,C006,P001,3.7,Completed
4287,2025-06-13,S111,C006,P003,8.0,Completed
4288,2025-06-10,S111,C003,P006,4.6,Completed
4289,2025-05-27,S111,C007,P004,7.0,Completed
4290,2025-06-15,S111,C001,P003,2.3,Completed
4291,2025-06-09,S111,C002,P002,5.2,Completed
4292,2025-06-15,S111,C003,P005,5.2,Completed
4293,2025-06-07,S111,C008,P003,7.6,Completed
4294,2025-06-20,S111,C004,P002,5.9,Completed
4295,2025-06-03,S111,C005,P005,4.8,Completed
4296,2025-06-27,S111,C002,P005,6.9,Completed
4297,2025-05-18,S111,C004,P004,6.1,Completed
4298,2025-05-26,S111,C008,P002,4.5,Completed
4299,2025-05-27,S111,C001,P006,6.9,Completed
4300,2025-06-07,S111,C005,P001,7.5,Completed
4301,2025-05-22,S111,C006,P006,8.0,Completed
4302,2025-06-19,S111,C005,P003,5.4,Completed
4303,2025-05-30,S111,C006,P002,6.6,Completed
4304,2025-05-29,S111,C006,P005,6.7,Completed
4305,2025-05-25,S111,C003,P006,2.8,Completed
4306,2025-06-19,S111,C007,P006,7.3,Completed
4307,2025-07-07,S100,C007,P001,8.8,Completed
4308,2025-06-29,S100,C008,P003,6.2,Completed
4309,2025-07-07,S100,C007,P002,7.2,Completed
4310,2025-07-19,S100,C001,P002,7.3,Completed
4311,2025-06-16,S100,C004,P002,6.3,Completed
4312,2025-07-08,S100,C003,P004,8.1,Completed
4313,2025-07-17,S100,C007,P004,3.4,Completed
4314,2025-07-03,S100,C008,P003,3.5,Completed
4315,2025-07-06,S100,C006,P003,4.1,Completed
4316,2025-07-02,S100,C008,P003,5.2,Completed
4317,2025-07-10,S100,C005,P003,5.9,Completed
4318,2025-07-13,S100,C003,P002,8.3,Completed
4319,2025-07-24,S100,C008,P002,5.4,Completed
4320,2025-06-23,S100,C005,P004,7.4,Completed
4321,2025-06-15,S100,C005,P006,7.0,Completed
4322,2025-06-26,S100,C004,P002,8.3,Completed
4323,2025-06-23,S101,C006,P005,2.6,Completed
4324,2025-06-28,S101,C008,P004,6.9,Completed
4325,2025-07-10,S101,C006,P004,4.0,Completed
4326,2025-06-21,S101,C008,P005,6.9,Completed
4327,2025-07-05,S101,C001,P003,8.2,Completed
4328,2025-06-22,S101,C006,P001,3.5,Completed
4329,2025-06-26,S101,C003,P002,6.6,Completed
4330,2025-07-09,S101,C008,P006,7.3,Completed
4331,2025-06-29,S101,C005,P004,7.7,Completed
4332,2025-07-19,S101,C005,P004,7.3,Completed
4333,2025-06-28,S102,C004,P002,5.7,Completed
4334,2025-07-12,S102,C002,P005,5.8,Completed
4335,2025-07-03,S102,C008,P002,8.0,Completed
4336,2025-07-14,S102,C003,P002,6.8,Completed
4337,2025-07-11,S102,C004,P001,7.8,Completed
4338,2025-06-17,S102,C003,P001,5.0,Completed
4339,2025-06-16,S102,C004,P003,7.3,Completed
4340,2025-06-23,S102,C003,P005,3.6,Completed
4341,2025-06-30,S102,C007,P003,2.9,Completed
4342,2025-06-23,S102,C001,P002,8.2,Completed
4343,2025-06-24,S102,C004,P001,4.2,Completed
4344,2025-07-05,S102,C007,P003,2.4,Completed
4345,2025-07-03,S102,C006,P006,5.9,Completed
4346,2025-06-26,S102,C007,P003,7.2,Completed
4347,2025-07-06,S102,C005,P004,2.8,Completed
4348,2025-06-24,S102,C006,P003,5.4,Completed
